schoolname,averageclasssize,year,grade,enroll,schoolid,mathscore,x,pctdisability,pctEL,pctblack,pcthisp,pctwhite
P.S. 041 Francis White,27.5,2010,6,55,41,-.7153893462984166,-9.5,.26229507,.065573767,78.688522,21.311476,0
P.S. 041 FRANCIS WHITE,19.5,2012,6,39,41,-.3923635714376662,6.5,.22499999,.15000001,65,32.5,0
P.S. 041 FRANCIS WHITE,22,2013,6,44,41,-.0805477547504866,11.5,.13953489,.093023255,66.666672,26.190477,2.3809524
P.S. 044 MARCUS GARVEY,21,2009,3,63,44,.0852836511134169,-1.5,.075757578,.015151516,86.36364,10.606061,0
P.S. 044 Marcus Garvey,27,2010,3,54,44,-.6181012103676924,-10.5,.094339624,.018867925,84.905663,5.6603775,0
P.S. 044 MARCUS GARVEY,27,2011,3,54,44,-.3858728644905801,-10.5,.07692308,.01923077,82.352943,11.764706,5.8823528
P.S. 044 MARCUS GARVEY,30,2012,3,60,44,-.1159519836683008,-4.5,.084745765,.016949153,84.745766,10.169491,5.0847454
P.S. 044 MARCUS GARVEY,21,2013,3,42,44,-.6996993028998885,9.5,.13636364,.022727273,84.090904,9.090909,4.5454545
P.S. 044 MARCUS GARVEY,19.5,2009,4,78,44,.6046476466324458,13.5,.096385539,.012048192,86.746994,7.2289152,1.2048192
P.S. 044 Marcus Garvey,27,2010,4,54,44,-.1996298533850673,-10.5,.087719299,0,89.473686,8.7719297,0
P.S. 044 MARCUS GARVEY,23.5,2011,4,47,44,-.1575414964948575,14.5,.10416666,0,87.5,6.25,0
P.S. 044 MARCUS GARVEY,25,2012,4,50,44,-.6311976455750595,-14.5,.079999998,.059999999,83.67347,6.1224489,8.1632652
P.S. 044 MARCUS GARVEY,22.5,2013,4,45,44,-.6265241041128365,12.5,.19607843,.019607844,88.235298,5.8823528,5.8823528
P.S. 044 MARCUS GARVEY,26,2009,5,78,44,-.2550615413651023,13.5,.11111111,0,90.123459,4.9382715,2.4691358
P.S. 044 Marcus Garvey,19,2010,5,57,44,-.3722166256240427,-7.5,.080645159,.016129032,85.483871,6.4516125,1.6129031
P.S. 044 MARCUS GARVEY,18.5,2011,5,37,44,-.0045530097416274,4.5,.14285715,0,87.804878,9.7560968,0
P.S. 044 MARCUS GARVEY,18.5,2012,5,37,44,-.6340664810905865,4.5,.12820514,.07692308,84.615387,7.6923079,2.5641026
P.S. 044 MARCUS GARVEY,18.5,2013,5,37,44,-.5156133428513818,4.5,.078947365,.078947365,81.578949,10.526316,5.2631578
P.S. 045 HORACE E. GREENE,22.20000076293945,2009,3,111,45,-.6137722647434712,14.5,.12605043,.084033616,63.559322,33.050846,3.3898306
P.S. 045 HORACE E. GREENE,23,2011,3,92,45,-.190375465689021,-4.5,.14893617,.10638298,54.347824,44.56522,1.0869565
P.S. 045 HORACE E. GREENE,28,2013,3,112,45,.0490311078627259,15.5,.10377359,.16037735,51.923077,46.153847,.96153849
P.S. 045 HORACE E. GREENE,20.60000038146973,2009,4,103,45,-.0466204525857547,6.5,.11009175,.073394492,59.63303,38.532112,.91743118
P.S. 045 HORACE E. GREENE,26.79999923706055,2009,5,107,45,-.073107730076506,10.5,.10909091,.090909094,67.272728,32.727272,0
P.S. 045 Horace E. Greene,24.29999923706055,2010,5,97,45,-.6302127894279759,.5,.10891089,.07920792,59.405941,39.603962,0
P.S. 045 HORACE E. GREENE,22.39999961853027,2011,5,112,45,-.4396122062438382,15.5,.074766353,.065420561,60.952385,35.238094,2.8571429
P.S. 045 HORACE E. GREENE,25,2012,6,75,45,.4383691772315738,10.5,.026666667,.13333334,54.794521,42.465752,1.369863
P.S. 046 EDWARD C. BLUM,16,2009,3,48,46,-1.033205814257604,15.5,.12,.23999999,46,52,2
P.S. 046 Edward C. Blum,17.29999923706055,2010,3,52,46,-.4203770318015688,-12.5,.125,.17857143,55.555557,44.444447,0
P.S. 046 EDWARD C. BLUM,15,2011,3,45,46,-1.070113760296037,12.5,.13207547,.11320755,53.846157,46.153847,0
P.S. 046 EDWARD C. BLUM,18,2012,3,36,46,-.4419267918437228,3.5,.20930232,.13953489,60.975613,39.024387,0
P.S. 046 EDWARD C. BLUM,29,2013,3,58,46,-1.016585470011074,-6.5,.25714287,.2,47.826088,47.826088,0
P.S. 046 EDWARD C. BLUM,21,2009,4,42,46,-.4610637884518823,9.5,.26086956,.23913044,39.130436,56.521736,4.347826
P.S. 046 Edward C. Blum,20.5,2010,4,41,46,-.8242069296572512,8.5,.175,.175,44.736843,55.263157,0
P.S. 046 EDWARD C. BLUM,16.70000076293945,2011,4,50,46,.1290486702894496,-14.5,.15686275,.21568628,56,44,0
P.S. 046 EDWARD C. BLUM,19.5,2012,4,39,46,-.0989303455519255,6.5,.11627907,.11627907,53.488373,46.511631,0
P.S. 046 EDWARD C. BLUM,16,2013,4,32,46,.2858361392355026,-.5,.35714287,.11904762,60.975613,39.024387,0
P.S. 046 EDWARD C. BLUM,19.5,2009,5,39,46,-.6796204343718272,6.5,.20454545,.11363637,43.18182,40.909092,6.818182
P.S. 046 Edward C. Blum,24.5,2010,5,49,46,.8532651524446399,-15.5,.23913044,.10869565,42.222221,55.555557,2.2222223
P.S. 046 EDWARD C. BLUM,33,2011,5,33,46,-.0589354093044037,.5,.19444445,.16666667,36.111111,63.888889,0
P.S. 046 EDWARD C. BLUM,23.5,2012,5,47,46,-.0613340178727528,14.5,.19148937,.21276596,52.173912,47.826088,0
P.S. 046 EDWARD C. BLUM,18,2013,5,36,46,-.8758779069229731,3.5,.15000001,.125,51.282055,48.717949,0
P.S. 048 MAPLETON,25.29999923706055,2009,3,101,48,.6445283837989274,4.5,.15238096,.23809524,0,15.238096,30.476192
P.S. 048 Mapleton,23.70000076293945,2010,3,71,48,.5682438610290493,6.5,.16666667,.20512821,1.2820513,24.358974,24.358974
P.S. 048 MAPLETON,31.70000076293945,2011,3,95,48,1.178106325921893,-1.5,.096774191,.21505377,0,8.9887638,26.966291
P.S. 048 MAPLETON,25.79999923706055,2012,3,103,48,.7765699001522795,6.5,.1559633,.33944955,.96153849,19.23077,25
P.S. 048 MAPLETON,28,2009,4,112,48,.7822662191465004,15.5,.12280702,.22807017,0,18.421053,25.438599
P.S. 048 Mapleton,25,2010,4,100,48,1.0495242991593,3.5,.1559633,.19266056,0,15.596331,27.522936
P.S. 048 MAPLETON,24,2011,4,72,48,.8741831039286482,7.5,.15189873,.16455697,1.3157895,23.684212,23.684212
P.S. 048 MAPLETON,30,2012,4,90,48,1.457963804632502,-6.5,.11111111,.27777779,0,10.465117,24.418604
P.S. 048 MAPLETON,24.25,2013,4,97,48,1.249492225244588,.5,.15686275,.2254902,1.0416667,17.708332,26.041666
P.S. 048 MAPLETON,24,2009,5,96,48,1.321871489802733,-.5,.064516127,.15053764,3.2608695,16.304348,21.73913
P.S. 048 MAPLETON,24.5,2011,5,98,48,.9199477828255708,1.5,.15887851,.093457945,0,16.190477,27.619049
P.S. 048 MAPLETON,23.70000076293945,2012,5,71,48,.9043406997041997,6.5,.15584415,.24675325,1.3513514,24.324326,20.270269
P.S. 048 MAPLETON,30.66666666666667,2013,5,92,48,1.528968913000164,-4.5,.097826086,.28260869,0,10.227273,23.863636
P.S. 054 SAMUEL C. BARNES,16.5,2009,3,33,54,-.8933946310862265,.5,0,.125,62.5,28.125,3.125
P.S. 054 Samuel C. Barnes,17,2010,4,34,54,-.8809866638638133,1.5,.03125,.09375,62.5,28.125,3.125
P.S. 054 SAMUEL C. BARNES,13.5,2011,5,27,54,.6480357850116889,-5.5,0,0,69.230774,23.076923,0
P.S. 056 LEWIS H. LATIMER,15,2009,3,45,56,.9241507501416827,12.5,.22,.02,88,10,2
P.S. 056 Lewis H. Latimer,15.5,2010,3,31,56,1.16141639672742,-1.5,.064516127,.032258064,87.096771,9.6774187,0
P.S. 056 LEWIS H. LATIMER,17.5,2011,3,35,56,.5916141295172153,2.5,.19047619,.023809524,85.714287,9.5238094,4.7619047
P.S. 056 Lewis H. Latimer,23,2010,4,46,56,.1978282860608679,13.5,.24489796,.020408163,85.714287,10.204082,4.0816326
P.S. 056 LEWIS H. LATIMER,20,2011,4,40,56,.1863667036463111,7.5,.12820514,.051282052,86.486488,13.513513,0
P.S. 056 LEWIS H. LATIMER,30,2012,4,30,56,.4629623099524166,-2.5,.19444445,0,88.888893,8.333334,2.7777779
P.S. 056 LEWIS H. LATIMER,20.5,2009,5,41,56,-.3763640822241666,8.5,.1,.025,72.5,22.5,2.5
P.S. 056 LEWIS H. LATIMER,19.5,2011,5,39,56,-.5483770053693909,6.5,.14634146,.048780486,87.5,7.5000005,5
P.S. 056 LEWIS H. LATIMER,17.5,2012,5,35,56,.1711393859577099,2.5,.16666667,.11111111,83.333328,11.111112,5.5555558
P.S. 056 LEWIS H. LATIMER,31,2013,5,31,56,-.4534181599777087,-1.5,.22857143,.085714288,88.235298,5.8823528,5.8823528
P.S. 059 WILLIAM FLOYD,19,2009,3,57,59,-1.732261730114492,-7.5,.098360658,.098360658,53.333336,46.666668,0
P.S. 059 William Floyd,23.29999923706055,2010,3,70,59,-2.002170460330558,5.5,.18518518,.024691358,54.320984,44.444447,1.2345679
P.S. 059 WILLIAM FLOYD,28.5,2012,3,57,59,-.6516415701059569,-7.5,.109375,.109375,48.387096,50,1.6129031
P.S. 059 WILLIAM FLOYD,26.5,2013,3,53,59,-1.756088692442007,-11.5,.1923077,.13461539,42.307693,55.76923,1.923077
P.S. 059 WILLIAM FLOYD,21.70000076293945,2009,4,65,59,-1.230744269346119,.5,.19117647,.073529415,57.352943,41.176472,1.4705882
P.S. 059 William Floyd,17.29999923706055,2010,4,52,59,-1.221665069103186,-12.5,.11111111,.12962963,50.943398,49.056606,0
P.S. 059 WILLIAM FLOYD,20,2011,4,60,59,-1.189266096918363,-4.5,.2173913,.057971016,50.724636,47.826088,1.4492754
P.S. 059 WILLIAM FLOYD,29,2013,4,58,59,-.6820918738981294,-6.5,.19298245,.12280702,46.42857,53.571426,0
P.S. 059 WILLIAM FLOYD,23.29999923706055,2009,5,70,59,-.9222255160899556,5.5,.11940298,.074626863,53.846157,46.153847,0
P.S. 059 William Floyd,18,2010,5,54,59,-1.146205117035842,-10.5,.13207547,.056603774,56.603771,41.509434,1.8867924
P.S. 059 WILLIAM FLOYD,25,2011,5,50,59,-1.418495398373813,-14.5,.13461539,.11538462,53.846157,46.153847,0
P.S. 059 WILLIAM FLOYD,30.5,2012,5,61,59,-1.520036499733911,-3.5,.16438356,.12328767,54.794521,43.835617,1.369863
P.S. 065,24,2010,3,96,65,1.260278486010482,-.5,.043010753,.19354838,28.260868,64.13044,0
P.S. 065 - THE LITTLE RED SCHOOL,24.5,2011,4,98,65,.0144126035757268,1.5,.06185567,.19587629,21.978022,76.92308,1.0989012
P.S. 065 - THE LITTLE RED SCHOOL HOUSE,22.5,2009,5,90,65,.5940562446483472,-6.5,.057471264,.16091955,21.839081,65.517242,0
P.S. 065,21.79999923706055,2010,5,109,65,.0792766610328403,12.5,.037037037,.2037037,25,65.740738,0
P.S. 065 - THE LITTLE RED SCHOOL,25.5,2012,5,102,65,.4854582384293733,5.5,.041237112,.19587629,24.175825,75.824181,0
P.S. 66,25.70000076293945,2009,3,77,66,1.343584299655816,12.5,.081081077,.040540539,90.410957,5.4794521,1.369863
P.S. 66,25.70000076293945,2010,3,77,66,1.062554307444358,12.5,.15853658,.012195121,85.365852,10.97561,2.4390242
P.S. 66,24.70000076293945,2011,3,74,66,.3961167307156562,9.5,.13333334,0,93.333336,2.6666667,4
P.S. 66,26.29999923706055,2012,3,79,66,-.0576991194966231,14.5,.038961038,.051948052,93.506493,5.1948051,1.2987013
P.S. 66,25.66666666666667,2013,3,77,66,.9776056567031397,12.5,.038961038,.025974026,94.736847,2.6315789,1.3157895
P.S. 66,25.5,2009,4,51,66,1.847977654230828,-13.5,.12244898,0,85.714287,10.204082,0
P.S. 66,26.29999923706055,2010,4,79,66,.5952864255068031,14.5,.089743592,.025641026,90.909096,5.1948051,1.2987013
P.S. 66,26,2011,4,78,66,.4156388370737568,13.5,.17283951,.012345679,90.123459,8.6419754,1.2345679
P.S. 66,26.29999923706055,2012,4,79,66,.2914991518316606,14.5,.125,0,95,2.5,2.5
P.S. 66,27,2013,4,81,66,.7337061007045879,-15.5,.025641026,.051282052,89.743591,8.9743595,1.2820513
P.S. 66,19.29999923706055,2009,5,58,66,.7760100559369435,-6.5,.068965517,.034482758,84.210526,12.280702,1.7543859
P.S. 66,24,2010,5,48,66,1.627253643856439,15.5,.12765957,0,85.106384,10.638298,0
P.S. 66,26.29999923706055,2011,5,79,66,.7024181845744653,14.5,.054054055,.027027028,91.891891,4.0540538,4.0540538
P.S. 66,26.29999923706055,2012,5,79,66,.4810347505132234,14.5,.16666667,.011904762,90.476189,8.333334,1.1904762
P.S. 66,27.66666666666667,2013,5,83,66,-.3128417321395546,-13.5,.10714286,.035714287,92.85714,3.5714288,3.5714288
P.S. 66,24.5,2009,6,98,66,.7668303599135757,1.5,.1010101,.01010101,89.795914,7.1428576,1.0204082
P.S. 66,26.29999923706055,2010,6,105,66,.4721469986354142,8.5,.028571429,0,89.42308,8.6538467,1.923077
P.S. 66,27,2011,6,81,66,.600039014668624,-15.5,.088607594,0,89.873413,7.5949364,2.5316455
P.S. 66,25.79999923706055,2012,6,103,66,.2321553432709749,6.5,.059405942,.01980198,92.079208,4.9504952,2.9702971
P.S. 66,25.25,2013,6,101,66,.0725901203492198,4.5,.15238096,.028571429,89.523811,7.6190481,2.8571429
P.S. 067 CHARLES A. DORSEY,27,2009,3,27,67,-.6137722647434712,-5.5,.14814815,.11111111,61.538464,30.769232,0
P.S. 067 Charles A. Dorsey,20.5,2010,3,41,67,-.9146874782168779,8.5,.13953489,.11627907,40.476192,52.380955,0
P.S. 067 CHARLES A. DORSEY,22.5,2011,3,45,67,-1.558857257299935,12.5,.081632651,.020408163,55.102039,28.57143,12.244898
P.S. 067 CHARLES A. DORSEY,23,2012,3,46,67,-1.284499301621393,13.5,.24074075,.14814815,47.169811,43.396225,3.7735848
P.S. 067 CHARLES A. DORSEY,26,2013,3,26,67,-1.934244405615287,-6.5,.2962963,.074074075,65.384613,26.923079,3.846154
P.S. 067 CHARLES A. DORSEY,22,2009,4,44,67,-.638682360965937,11.5,.10869565,.086956523,61.363636,34.090908,2.2727273
P.S. 067 Charles A. Dorsey,15.5,2010,4,31,67,-.9945461322769377,-1.5,.1,.1,63.333332,33.333336,0
P.S. 067 CHARLES A. DORSEY,19.5,2011,4,39,67,-1.246584130275225,6.5,.11627907,.13953489,47.619049,42.857143,0
P.S. 067 CHARLES A. DORSEY,20,2012,4,40,67,-1.427332131616952,7.5,.17073171,.048780486,52.499996,32.5,7.5000005
P.S. 067 CHARLES A. DORSEY,27,2013,4,27,67,-1.654240401466628,-5.5,.38297874,.14893617,42.222221,48.888889,2.2222223
P.S. 067 CHARLES A. DORSEY,18,2009,5,36,67,-1.650040761244341,3.5,.27500001,.075000003,70,27.5,0
P.S. 067 Charles A. Dorsey,22.5,2010,5,45,67,-.1787195027710928,12.5,.093023255,.046511628,60.975613,36.585365,2.4390242
P.S. 067 CHARLES A. DORSEY,15,2011,5,30,67,-.874671402746049,-2.5,.12903225,.19354838,58.064514,38.709675,0
P.S. 067 CHARLES A. DORSEY,20,2012,5,40,67,-1.00362432155222,7.5,.12195122,.21951219,50,40,0
P.S. 067 CHARLES A. DORSEY,27,2013,5,27,67,-1.954001629356192,-5.5,.27027026,.081081077,48.648651,37.837837,5.4054055
P.S. 073 THOMAS S. BOYLAND,21,2009,3,42,73,-1.173016997428982,9.5,.20754717,.075471699,86.538467,11.538462,0
P.S. 073 Thomas S. Boyland,18,2010,3,54,73,-1.705584192481372,-10.5,.19642857,.017857144,91.071426,8.9285717,0
P.S. 073 THOMAS S. BOYLAND,29,2011,3,58,73,-2.340846852506171,-6.5,.11320755,.056603774,90.56604,9.4339628,0
P.S. 073 THOMAS S. BOYLAND,20,2012,3,40,73,-1.210047093224056,7.5,.097560972,.024390243,87.804878,7.3170729,2.4390242
P.S. 073 THOMAS S. BOYLAND,18.5,2013,3,37,73,-.8591156504927962,4.5,.21621622,.054054055,86.486488,10.810811,0
P.S. 073 THOMAS S. BOYLAND,20,2009,4,40,73,-1.230744269346119,7.5,.17021276,.04255319,82.978729,12.765958,0
P.S. 073 Thomas S. Boyland,23,2010,4,46,73,-.8809866638638133,13.5,.1875,.125,81.25,14.583333,0
P.S. 073 THOMAS S. BOYLAND,22,2011,4,44,73,-.6734037967066104,11.5,.21951219,.073170729,90.243896,7.3170729,2.4390242
P.S. 073 THOMAS S. BOYLAND,21,2012,4,42,73,-.5314256262138648,9.5,.17391305,.043478262,93.478264,6.521739,0
P.S. 073 THOMAS S. BOYLAND,18.5,2013,4,37,73,-1.179257257011211,4.5,.15000001,.025,80,15.000001,2.5
P.S. 073 THOMAS S. BOYLAND,15.5,2009,5,31,73,-1.468086949955745,-1.5,.05882353,.029411765,88.235298,11.764706,0
P.S. 073 Thomas S. Boyland,23,2010,5,46,73,-1.146205117035842,13.5,.20754717,.094339624,73.584908,24.528303,0
P.S. 073 THOMAS S. BOYLAND,16.5,2011,5,33,73,-1.092201000997155,.5,.23684211,.21052632,73.684212,21.052631,2.6315789
P.S. 073 THOMAS S. BOYLAND,19,2012,5,38,73,-.4682020675234643,5.5,.18421052,.10526316,86.84211,10.526316,2.6315789
P.S. 073 THOMAS S. BOYLAND,16,2013,5,32,73,-1.481296073729409,-.5,.28947368,.052631579,89.473686,10.526316,0
P.S. 073 Thomas S. Boyland,29,2010,6,29,73,-1.340408475210959,-3.5,.11538462,.03846154,65.384613,34.615387,0
P.S. 073 THOMAS S. BOYLAND,20.5,2011,6,41,73,-.9328897143886492,8.5,.19565217,.086956523,71.739128,26.086956,2.173913
P.S. 073 THOMAS S. BOYLAND,13,2012,6,26,73,-.0191717488555177,-6.5,.29032257,.25806451,70.967743,25.80645,0
P.S. 075 MAYDA CORTIELLA,20.79999923706055,2009,4,83,75,.2494105016043364,-13.5,.083333336,.11904762,31.325302,63.855423,1.2048192
P.S. 075 MAYDA CORTIELLA,22.70000076293945,2009,5,68,75,-.4370153526536987,3.5,.098591551,.14084508,29.577463,69.014084,1.4084507
P.S. 075 Mayda Cortiella,24,2010,5,72,75,-.1142204618201096,7.5,.09589041,.09589041,26.388889,70.833328,1.388889
P.S. 081 THADDEUS STEVENS,23.29999923706055,2009,4,70,81,-.4610637884518823,5.5,.15277778,.055555556,72.222221,26.388889,0
P.S. 081 THADDEUS STEVENS,19,2009,5,57,81,-.6796204343718272,-7.5,.080645159,.048387095,70.967743,27.419355,0
P.S. 084 JOSE DE DIEGO,18.70000076293945,2009,3,56,84,-1.522544955357426,-8.5,.39705881,.27941176,14.705883,76.470589,4.4117646
P.S. 084 Jose De Diego,25.5,2010,3,51,84,-1.507860013915249,-13.5,.13725491,.3137255,5.8823528,90.196075,3.9215689
P.S. 084 JOSE DE DIEGO,17.29999923706055,2011,3,52,84,-.9723650608952573,-12.5,.075471699,.33962265,5.6603775,84.905663,7.5471697
P.S. 084 JOSE DE DIEGO,18.70000076293945,2012,3,56,84,-.2323125265756501,-8.5,.13725491,.33333334,7.8431377,80.392159,5.8823528
P.S. 084 JOSE DE DIEGO,20,2009,4,60,84,-.9939195059940463,-4.5,.23333333,.15000001,10,83.333328,1.6666667
P.S. 084 JOSE DE DIEGO,24,2011,4,48,84,-1.131948063561502,15.5,.15686275,.33333334,3.9215689,92.15686,3.9215689
P.S. 084 JOSE DE DIEGO,20,2012,4,60,84,-.351272152246718,-4.5,.037037037,.37037036,3.7037036,88.888893,7.4074073
P.S. 084 JOSE DE DIEGO,18,2013,4,54,84,.2394245020946194,-10.5,.098039217,.27450982,9.8039217,80.392159,3.9215689
P.S. 084 JOSE DE DIEGO,27.5,2009,5,55,84,-1.286133138667148,-9.5,.24590164,.18032786,6.5573769,86.885246,4.9180326
P.S. 086 THE IRVINGTON,18.39999961853027,2009,3,92,86,-.1943387152293384,-4.5,.12631579,.17894737,4.2105265,88.421051,2.1052632
P.S. 086 The Irvington,18.79999923706055,2010,3,75,86,-.1237907639523833,10.5,.125,.25,2.5,91.25,3.7500002
P.S. 086 THE IRVINGTON,21.5,2011,3,86,86,.005121933112538,-10.5,.15476191,.26190478,3.5714288,89.285713,1.1904762
P.S. 086 The Irvington,23.79999923706055,2010,4,95,86,-.5970879928310026,-1.5,.11458334,.09375,4.166667,87.5,6.25
P.S. 086 THE IRVINGTON,24.70000076293945,2011,4,74,86,-.3868136299223032,9.5,.1375,.1875,2.5,91.25,3.7500002
P.S. 086 THE IRVINGTON,24.70000076293945,2012,4,74,86,-.2813529281606418,9.5,.19178082,.31506848,2.7397261,91.780823,0
P.S. 086 THE IRVINGTON,29.29999923706055,2011,5,88,86,-.1133178088671801,-8.5,.11235955,.089887641,3.3707864,87.64045,6.7415729
P.S. 086 THE IRVINGTON,24.29999923706055,2012,5,73,86,.0955414313610526,8.5,.16666667,.24358974,2.5641026,91.025635,0
P.S. 086 THE IRVINGTON,24.66666666666667,2013,5,74,86,.3003143093545491,9.5,.19178082,.26027396,1.369863,93.150688,0
P.S. 089 CYPRESS HILLS,19,2009,3,38,89,-1.452639363771737,5.5,.052631579,.55263156,13.513513,86.486488,0
P.S. 089 Cypress Hills,16.5,2010,3,33,89,-1.01354956749994,.5,.13793103,.65517241,0,100,0
P.S. 089 CYPRESS HILLS,23,2009,4,23,89,-1.467569032698192,-9.5,.25,.4642857,10.714286,78.571426,3.5714288
P.S. 089 Cypress Hills,19,2010,4,38,89,-1.392004271722873,5.5,.10526316,.47368422,2.7777779,97.222221,0
P.S. 089 CYPRESS HILLS,18,2011,4,36,89,-.7307218300634718,3.5,.15789473,.57894737,0,100,0
P.S. 089 CYPRESS HILLS,22,2009,5,22,89,-1.468086949955745,-10.5,.13043478,.43478259,4.347826,91.304352,0
P.S. 089 Cypress Hills,21,2010,5,21,89,-1.597698403692725,-11.5,.26086956,.52173913,0,100,0
P.S. 089 CYPRESS HILLS,19.5,2011,5,39,89,-.874671402746049,6.5,.12820514,.48717949,2.7027028,97.297302,0
P.S. 089 CYPRESS HILLS,22,2009,6,22,89,-.921841975624631,-10.5,.047619049,.33333334,9.5238094,90.476189,0
P.S. 089 Cypress Hills,18,2010,6,36,89,-1.777921865449739,3.5,.060606062,.57575756,0,100,0
P.S. 089 CYPRESS HILLS,22.5,2011,6,45,89,-1.197187771122662,12.5,.20833333,.52083331,0,100,0
P.S. 089 CYPRESS HILLS,30,2012,6,60,89,-.6211791636673282,-4.5,.080645159,.74193549,1.6393442,98.360657,0
P.S. 90 EDNA COHEN SCHOOL,24,2009,3,72,90,-.4739610815720936,7.5,.30120483,.21686748,21.686749,54.216869,18.072289
P.S. 90 EDNA COHEN SCHOOL,26,2011,3,78,90,.4938654301164357,13.5,.12658228,.21518987,15.189873,59.493671,15.189873
P.S. 90 EDNA COHEN SCHOOL,29.5,2009,4,59,90,-.4610637884518823,-5.5,.28169015,.21126761,12.676056,52.112675,21.12676
P.S. 90 EDNA COHEN SCHOOL,23,2012,4,69,90,-.0997819224547059,4.5,.11267605,.23943663,12.676056,61.971832,15.492958
P.S. 90 EDNA COHEN SCHOOL,26.5,2009,5,53,90,-.0124564596469739,-11.5,.2631579,.15789473,22.807016,47.368423,15.789473
P.S. 90 Edna Cohen School,31,2010,5,62,90,.2082747429348069,-2.5,.26865673,.19402985,11.940298,52.238804,19.402985
P.S. 90 EDNA COHEN SCHOOL,23,2013,5,69,90,.1266352939039798,4.5,.14492753,.2173913,15.94203,59.420288,15.94203
P.S. 092 ADRIAN HEGEMAN,19.79999923706055,2009,3,99,92,-.4739610815720936,2.5,.077669904,.11650486,80.58252,15.53398,.97087377
P.S. 092 Adrian Hegeman,20.5,2010,3,82,92,-.2226528532354452,-14.5,.025,.1,77.5,16.25,0
P.S. 092 ADRIAN HEGEMAN,23,2012,3,69,92,-.9422972289441596,4.5,.16883117,.25974026,75,17.105263,0
P.S. 092 ADRIAN HEGEMAN,17.79999923706055,2009,4,89,92,-.8755071243180099,-7.5,.09375,.1875,81.25,12.5,1.0416667
P.S. 092 Adrian Hegeman,26.29999923706055,2010,4,105,92,-.426748790211316,8.5,.084112152,.14018692,75.700935,19.626169,.93457943
P.S. 092 ADRIAN HEGEMAN,28.29999923706055,2011,4,85,92,-.7880398634203333,-11.5,.012345679,.11111111,83.950615,12.345679,0
P.S. 092 ADRIAN HEGEMAN,15.33333333333333,2013,4,46,92,-.3067745653331664,13.5,.25,.23076923,74.509804,15.686275,0
P.S. 092 Adrian Hegeman,21,2010,5,84,92,-1.017207035133876,-12.5,.10714286,.15476191,84.523811,11.904762,0
P.S. 092 ADRIAN HEGEMAN,25.5,2011,5,102,92,-.9834362018716019,5.5,.049504951,.12871288,74.257431,18.811882,.99009901
P.S. 092 ADRIAN HEGEMAN,23.70000076293945,2012,5,71,92,-.5771181699922736,6.5,.029411765,.10294118,83.823532,11.764706,0
P.S. 093 WILLIAM H. PRESCOTT,22,2009,3,66,93,-.6836778563291601,1.5,.092307694,.07692308,79.365082,4.7619047,3.1746035
P.S. 093 William H. Prescott,29.5,2010,3,59,93,-1.408997924632187,-5.5,.07272727,.16363636,80,0,5.4545455
P.S. 093 WILLIAM H. PRESCOTT,17.29999923706055,2011,3,52,93,.1028706325133176,-12.5,.075471699,.056603774,82.352943,5.8823528,5.8823528
P.S. 093 WILLIAM H. PRESCOTT,26,2012,3,52,93,-.2651356032245328,-12.5,.12,.039999999,75.510201,10.204082,0
P.S. 093 WILLIAM H. PRESCOTT,20.5,2013,3,41,93,-.5240224555896091,8.5,.095238097,.047619049,85.714287,0,2.3809524
